Issue Type,Category,Course Name,Assignee,Assignee Id,Status,Created,Updated
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/3/2024 14:37,8/9/2024 13:39
I've got a problem!,I'm having an issue in Trainingland,DHIS2 Events Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/3/2024 15:50,8/8/2024 9:06
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Data Quality Level 2 Academy,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/3/2024 17:20,8/11/2024 15:51
I've got a problem!,I'm having an issue with my certificate,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/3/2024 19:17,8/11/2024 6:02
I've got a problem!,"The ""Grade me!"" button isn't working",Aggregate Data Analysis Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/3/2024 22:09,8/11/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/4/2024 0:00,8/6/2024 8:23
I've got a problem!,I'm having an issue with my certificate,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/4/2024 0:22,8/9/2024 9:43
I've got a problem!,I'm having an issue with my certificate,Aggregate Customization Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/4/2024 0:27,8/11/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Other,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/4/2024 7:11,8/5/2024 8:51
I've got a problem!,I can't remember my DHIS2 Academy Username and/or Password,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Duplicate,8/4/2024 8:20,8/5/2024 16:36
I've got a problem!,I'm having an issue with my certificate,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/4/2024 10:56,8/11/2024 6:02
I've got a problem!,My Issue isn't listed here,Data Quality Level 2 Academy,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/4/2024 12:05,8/5/2024 8:50
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Data Quality Level 2 Academy,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/4/2024 12:06,8/6/2024 9:30
I've got a problem!,I'd like to retake a module/the course,DHIS2 Events Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/4/2024 12:16,8/11/2024 6:02
I've got a problem!,My Issue isn't listed here,Other,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/4/2024 13:08,8/11/2024 6:02
I've got a problem!,I'd like to retake a module/the course,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/4/2024 16:11,8/7/2024 19:52
I've got a problem!,I can't login to Trainingland,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/4/2024 18:18,8/11/2024 6:02
I've got a problem!,I'm having an issue with my certificate,Introduction to DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/4/2024 18:36,8/5/2024 8:43
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/4/2024 22:59,8/12/2024 6:00
I've got a problem!,I'd like to retake a module/the course,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/5/2024 9:08,8/6/2024 9:31
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Capture and Validation Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/5/2024 9:41,8/6/2024 9:31
I've got a problem!,I can't login to Trainingland,Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/5/2024 11:52,8/12/2024 6:00
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/5/2024 14:01,8/11/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Customization Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/5/2024 14:14,8/7/2024 8:20
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/5/2024 14:21,8/8/2024 11:23
I've got a problem!,My Issue isn't listed here,Aggregate Customization Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/5/2024 14:26,8/11/2024 6:02
I've got a problem!,I'm having an issue with my certificate,Introduction to DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/5/2024 15:32,8/6/2024 8:48
I've got a problem!,My Issue isn't listed here,Aggregate Customization Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/5/2024 16:44,8/11/2024 6:02
I've got a problem!,I'm having an issue with my certificate,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/5/2024 20:30,8/10/2024 7:19
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/6/2024 1:15,8/6/2024 8:46
I've got a problem!,I can't enroll on a course,Other,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/6/2024 5:16,8/7/2024 10:04
I've got a problem!,My Issue isn't listed here,DHIS2 Events Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/6/2024 11:47,8/13/2024 6:02
Email request,,,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/6/2024 11:53,8/7/2024 8:17
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/6/2024 12:14,8/12/2024 6:00
I've got a problem!,I'm having an issue in Trainingland,Aggregate Customization Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/6/2024 12:15,8/7/2024 9:44
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Capture and Validation Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Duplicate,8/6/2024 12:18,8/7/2024 8:45
I've got a problem!,I need my Trainingland Account to be created,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/6/2024 15:12,8/12/2024 6:00
I've got a problem!,I'm having an issue with my certificate,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Duplicate,8/6/2024 15:14,8/8/2024 8:38
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Capture and Validation Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/6/2024 15:39,8/12/2024 10:24
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/6/2024 15:44,8/7/2024 9:45
I've got a problem!,I'm having an issue with my certificate,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/6/2024 15:48,8/7/2024 11:23
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Capture and Validation Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/6/2024 16:21,8/12/2024 10:24
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/6/2024 16:35,8/14/2024 6:01
I've got a problem!,I'm having an issue with my certificate,Aggregate Data Analysis Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Duplicate,8/6/2024 17:16,8/7/2024 10:21
I've got a problem!,My Issue isn't listed here,Aggregate Data Analysis Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/6/2024 18:35,8/12/2024 10:26
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/6/2024 20:01,8/8/2024 8:50
I've got a problem!,I need my Trainingland Account to be created,Aggregate Customization Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/6/2024 21:06,8/13/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/6/2024 22:25,8/12/2024 10:27
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/6/2024 23:27,8/7/2024 8:27
I've got a problem!,I have an inquiry about the DHIS2 Academy,Aggregate Customization Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/7/2024 0:51,8/13/2024 6:02
I've got a problem!,I'm having an issue with a particular question or module in a course,Aggregate Customization Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/7/2024 9:24,8/12/2024 10:28
I've got a problem!,I can't login to Trainingland,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/7/2024 11:15,8/7/2024 12:49
I've got a problem!,I need my Trainingland Account to be created,Les principes fondamentaux de DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Duplicate,8/7/2024 17:20,8/20/2024 10:17
I've got a problem!,My Issue isn't listed here,Aggregate Customization Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/8/2024 10:32,8/15/2024 6:04
I've got a problem!,I'm having an issue in Trainingland,DHIS2 Events Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/8/2024 10:39,8/8/2024 13:50
I've got a problem!,I'm having an issue in Trainingland,Les fondamentaux de DHIS2 ÃvÃ©nements,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/8/2024 11:39,8/12/2024 9:22
I've got a problem!,I'd like to retake a module/the course,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/8/2024 13:56,8/12/2024 18:35
I've got a problem!,"The ""Grade me!"" button isn't working",Aggregate Customization Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/8/2024 17:58,8/15/2024 6:04
Email request,,,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/8/2024 18:40,8/12/2024 10:24
I've got a problem!,I can't login to Trainingland,Aggregate Data Analysis Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/9/2024 22:39,8/12/2024 9:46
I've got a problem!,I need my Trainingland Account to be created,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/10/2024 20:13,8/21/2024 6:02
I've got a problem!,I can't login to Trainingland,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/11/2024 6:49,8/21/2024 6:02
I've got a problem!,I can't enroll on a course,Introduction to DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/11/2024 14:35,8/20/2024 8:38
I've got a problem!,I can't login to Trainingland,Les fondamentaux de DHIS2 ÃvÃ©nements,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/11/2024 19:22,8/21/2024 6:02
I've got a problem!,I can't remember my DHIS2 Academy Username and/or Password,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/11/2024 20:45,8/21/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Analysis Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/12/2024 9:22,8/13/2024 8:50
I've got a problem!,I need my Trainingland Account to be created,Les principes fondamentaux de DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/12/2024 11:37,8/13/2024 8:53
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Other,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/12/2024 12:26,8/12/2024 21:22
I've got a problem!,My Issue isn't listed here,Aggregate Customization Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/12/2024 12:32,8/21/2024 6:02
I've got a problem!,I'm having an issue in Trainingland,DHIS2 Events Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/12/2024 12:55,8/20/2024 6:01
I've got a problem!,I'm having an issue with my certificate,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/12/2024 14:00,8/13/2024 9:16
I've got a problem!,My Issue isn't listed here,Aggregate Customization Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/12/2024 14:00,8/13/2024 16:17
I've got a problem!,I'd like to retake a module/the course,Aggregate Data Capture and Validation Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/12/2024 14:27,8/13/2024 9:37
I've got a problem!,I need my Trainingland Account to be created,Aggregate Customization Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/12/2024 14:43,8/21/2024 6:02
I've got a problem!,I'm having an issue with my certificate,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/12/2024 16:22,8/13/2024 16:17
I've got a problem!,I'm having an issue with my certificate,Aggregate Data Capture and Validation Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/12/2024 16:50,8/13/2024 8:58
I've got a problem!,My Issue isn't listed here,Les principes fondamentaux de DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/12/2024 19:13,8/13/2024 9:15
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",DHIS2 Events Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/12/2024 19:40,8/21/2024 6:02
I've got a problem!,I'm having an issue with my certificate,DHIS2 Events Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/12/2024 22:17,8/13/2024 9:13
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/13/2024 5:50,8/13/2024 10:05
Email request,,,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/13/2024 8:03,8/21/2024 6:02
I've got a problem!,I'm having an issue with my certificate,Introduction to DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/13/2024 10:02,8/14/2024 9:25
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Customization Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/13/2024 10:15,8/20/2024 11:09
I've got a problem!,I can't login to Trainingland,Aggregate Customization Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/13/2024 13:29,8/21/2024 6:02
I've got a problem!,I can't remember my DHIS2 Academy Username and/or Password,Le paramÃ©trage de DHIS2 agrÃ©gÃ©,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/13/2024 19:53,8/14/2024 10:46
I've got a problem!,I'm having an issue with my certificate,DHIS2 Events Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/14/2024 8:34,8/14/2024 21:49
I've got a problem!,I'm having an issue with my certificate,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/14/2024 10:11,8/21/2024 6:02
I've got a problem!,My Issue isn't listed here,Les principes fondamentaux de DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/14/2024 12:38,8/20/2024 20:03
I've got a problem!,I can't login to Trainingland,Les principes fondamentaux de DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/14/2024 16:05,8/21/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/14/2024 17:25,8/21/2024 6:02
I've got a problem!,I need my Trainingland Account to be created,Les principes fondamentaux de DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/14/2024 17:35,8/15/2024 9:21
I've got a problem!,I can't enroll on a course,Les principes fondamentaux de DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/14/2024 18:49,8/16/2024 21:18
I've got a problem!,I can't login to Trainingland,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/15/2024 0:37,8/21/2024 6:02
I've got a problem!,I need my Trainingland Account to be created,Les principes fondamentaux de DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/15/2024 3:16,8/15/2024 9:23
I've got a problem!,I can't login to Trainingland,Aggregate Customization Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/15/2024 10:53,8/20/2024 10:02
I've got a problem!,I'd like to retake a module/the course,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/15/2024 13:49,9/1/2024 8:17
I've got a problem!,I'm having an issue with my certificate,DHIS2 Events Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/15/2024 20:55,8/16/2024 21:47
I've got a problem!,My Issue isn't listed here,DHIS2 Events Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/16/2024 12:53,8/26/2024 6:02
I've got a problem!,I'm having an issue with my certificate,Other,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/16/2024 14:25,8/19/2024 18:43
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/16/2024 16:38,8/24/2024 6:00
I've got a problem!,I'm having an issue with my certificate,Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Duplicate,8/16/2024 17:57,8/20/2024 9:13
I've got a problem!,I'd like to retake a module/the course,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/16/2024 17:59,8/16/2024 21:26
I've got a problem!,I'm having an issue with my certificate,DHIS2 Events Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/16/2024 18:13,8/20/2024 10:00
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Les fondamentaux de DHIS2 ÃvÃ©nements,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/16/2024 19:21,9/6/2024 6:07
I've got a problem!,I'm having an issue in Trainingland,Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/16/2024 19:56,8/26/2024 6:02
I've got a problem!,My Issue isn't listed here,Les principes fondamentaux de DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/17/2024 11:14,8/24/2024 6:01
Email request,,,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/17/2024 11:26,8/25/2024 6:01
I've got a problem!,I can't login to Trainingland,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/17/2024 18:33,8/24/2024 6:01
I've got a problem!,My Issue isn't listed here,DHIS2 Events Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/18/2024 17:32,8/26/2024 6:02
I've got a problem!,I'm having an issue with my certificate,Les principes fondamentaux de DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/18/2024 23:31,8/20/2024 18:34
I've got a problem!,I can't login to Trainingland,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/19/2024 9:36,8/26/2024 6:02
I've got a problem!,I can't login to Trainingland,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/19/2024 18:37,8/27/2024 6:01
I've got a problem!,I can't login to Trainingland,Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/19/2024 18:39,8/26/2024 6:02
I've got a problem!,I can't login to Trainingland,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/19/2024 21:42,8/26/2024 6:02
I've got a problem!,I'd like to retake a module/the course,Aggregate Customization Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/20/2024 12:14,8/28/2024 6:02
I've got a problem!,I'm having an issue in Trainingland,Aggregate Customization Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/20/2024 12:50,8/21/2024 12:29
I've got a problem!,My Issue isn't listed here,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/21/2024 15:19,8/26/2024 9:28
I've got a problem!,I can't login to Trainingland,Les principes fondamentaux de DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/21/2024 16:00,8/22/2024 9:16
Email request,,,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/21/2024 18:22,8/28/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/22/2024 4:52,8/28/2024 6:02
I've got a problem!,I'm having an issue in Trainingland,Aggregate Data Analysis Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/22/2024 8:04,8/28/2024 6:02
I've got a problem!,I can't remember my DHIS2 Academy Username and/or Password,Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/22/2024 9:43,8/28/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Les principes fondamentaux de DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/22/2024 12:05,8/24/2024 1:58
I've got a problem!,I'm having an issue with my certificate,Les principes fondamentaux de DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/22/2024 20:41,8/23/2024 10:02
I've got a problem!,I'm having an issue with a particular question or module in a course,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/23/2024 3:40,9/1/2024 6:01
I've got a problem!,My Issue isn't listed here,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/23/2024 4:01,8/31/2024 6:02
I've got a problem!,"I've finished the course, but it isn't reflected in my course grade",Aggregate Data Capture and Validation Fundamentals,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/23/2024 9:20,8/23/2024 10:11
I've got a problem!,My Issue isn't listed here,Les principes fondamentaux de DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/23/2024 15:10,8/30/2024 6:01
I've got a problem!,My Issue isn't listed here,Introduction Ã  DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/23/2024 18:48,8/30/2024 6:01
I've got a problem!,My Issue isn't listed here,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/24/2024 5:38,8/26/2024 15:59
I've got a problem!,My Issue isn't listed here,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/24/2024 12:21,9/1/2024 6:01
I've got a problem!,I can't login to Trainingland,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/24/2024 13:18,8/31/2024 6:02
I've got a problem!,I can't login to Trainingland,Les principes fondamentaux de DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/24/2024 14:06,9/5/2024 6:03
I've got a problem!,I can't login to Trainingland,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/24/2024 15:03,9/1/2024 22:08
I've got a problem!,My Issue isn't listed here,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/24/2024 16:47,8/31/2024 6:02
I've got a problem!,I'm having an issue with a particular question or module in a course,Aggregate Customization Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/24/2024 18:01,9/1/2024 6:01
I've got a problem!,I can't remember my DHIS2 Academy Username and/or Password,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/24/2024 18:34,8/26/2024 12:58
I've got a problem!,I'm having an issue in Trainingland,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/24/2024 23:23,8/31/2024 6:02
I've got a problem!,I can't login to Trainingland,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/25/2024 0:50,9/1/2024 6:01
I've got a problem!,I can't remember my DHIS2 Academy Username and/or Password,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/25/2024 13:04,8/31/2024 6:02
I've got a problem!,I'm having an issue in Trainingland,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/25/2024 21:14,9/1/2024 6:01
I've got a problem!,I can't login to Trainingland,Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/26/2024 8:56,9/8/2024 6:03
I've got a problem!,I can't login to Trainingland,Aggregate Data Analysis Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/26/2024 11:05,9/2/2024 6:02
I've got a problem!,My Issue isn't listed here,Other,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/26/2024 12:48,9/1/2024 6:01
I've got a problem!,My Issue isn't listed here,Aggregate Data Capture and Validation Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/26/2024 12:51,9/1/2024 6:01
I've got a problem!,I'm having an issue with a particular question or module in a course,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/26/2024 15:22,9/2/2024 12:14
I've got a problem!,I can't login to Trainingland,Aggregate Data Analysis Fundamentals,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/26/2024 16:42,9/2/2024 18:11
I've got a problem!,I can't login to Trainingland,Les principes fondamentaux de DHIS2,Grant Chapman-Clarke,5ef5e77049ee4d0abc47f2df,Done,8/26/2024 18:02,8/28/2024 9:24
I've got a problem!,I can't login to Trainingland,Aggregate Data Capture and Validation Fundamentals,Simona Sekerova,5f1562eb9e8ba30016f0da69,Done,8/26/2024 20:45,9/2/2024 6:02
I've got a problem!,My Issue isn't listed here,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/26/2024 22:54,8/29/2024 19:31
I've got a problem!,My Issue isn't listed here,Introduction to DHIS2,Simona Sekerova,5f1562eb9e8ba30016f0da69,Duplicate,8/27/2024 9:01,8/27/2024 14:35
I've got a problem!,I can't login to Trainingland,Introduction to DHIS2,Al-Gassim Sharaf Addin,6087c935543264006846ebd1,Done,8/27/2024 10:08,9/3/2024 6:01
